NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
2.3861
2.3827
2.3794
2.376
2.3727
2.3694
2.366
2.3627
2.3595
2.3562
2.3529
2.3497
2.3465
2.3433
2.3401
2.3369
2.3337
2.3306
2.3274
2.3243
2.3212
2.3181
2.315
2.3119
2.3088
2.3058
2.3027
2.2997
2.2967
2.2937
2.2907
2.2877
2.2847
2.2817
2.2788
2.2759
2.2729
2.27
2.2671
2.2642
2.2614
2.2585
2.2556
2.2528
2.25
2.2472
2.2443
2.2415
2.2388
2.236
2.2332
2.2305
2.2277
2.225
2.2222
2.2195
2.2168
2.2141
2.2114
2.2088
2.2061
2.2035
2.2008
2.1982
2.1956
2.1929
2.1903
2.1877
2.1852
2.1826
2.18
2.1775
2.1749
2.1724
2.1698
2.1673
2.1648
2.1623
2.1598
2.1573
2.1549
2.1524
2.1499
2.1475
2.145
2.1426
2.1402
2.1378
2.1354
2.133
2.1306
2.1282
2.1258
2.1235
2.1211
2.1188
2.1164
2.1141
2.1118
2.1095
2.1071
2.1048
2.1026
2.1003
2.098
2.0957
2.0935
2.0912
2.089
2.0867
2.0845
2.0823
2.0801
2.0779
2.0757
2.0735
2.0713
2.0691
2.0669
2.0648
2.0626
2.0605
2.0583
2.0562
2.0541
2.0519
2.0498
2.0477
2.0456
2.0435
2.0414
2.0394
2.0373
2.0352
2.0332
2.0311
2.0291
2.027
2.025
2.023
2.0209
2.0189
2.0169
2.0149
2.0129
2.0109
2.0089
2.007
2.005
2.003
2.0011
1.9991
1.9972
1.9952
1.9933
1.9914
1.9894
1.9875
1.9856
1.9837
1.9818
1.9799
1.978
1.9761
1.9743
1.9724
1.9705
1.9687
1.9668
1.965
1.9631
1.9613
1.9595
1.9576
1.9558
1.954
1.9522
1.9504
1.9486
1.9468
1.945
1.9432
1.9415
1.9397
1.9379
1.9362
1.9344
1.9326
1.9309
1.9292
1.9274
1.9257
1.924
1.9222
1.9205
1.9188
1.9171
1.9154
1.9137
1.912
1.9103
1.9087
1.907
1.9053
1.9036
1.902
1.9003
1.8987
1.897
1.8954
1.8937
1.8921
1.8905
1.8888
1.8872
1.8856
1.884
1.8824
1.8808
1.8792
1.8776
1.876
1.8744
1.8728
1.8712
1.8697
1.8681
1.8665
1.865
1.8634
1.8619
1.8603
1.8588
1.8572
1.8557
1.8542
1.8526
1.8511
1.8496
1.8481
1.8466
1.8451
1.8436
1.8421
1.8406
1.8391
1.8376
1.8361
1.8346
1.8332
1.8317
1.8302
1.8288
1.8273
1.8258
1.8244
1.8229
1.8215
1.8201
1.8186
1.8172
1.8158
1.8143
1.8129
1.8115
1.8101
1.8087
1.8073
1.8059
1.8045
1.8031
1.8017
1.8003
1.7989
1.7975
1.7961
1.7948
1.7934
1.792
1.7907
1.7893
1.7879
1.7866
1.7852
1.7839
1.7825
1.7812
1.7799
1.7785
1.7772
1.7759
1.7745
1.7732
1.7719
1.7706
1.7693
1.768
1.7667
1.7654
1.7641
1.7628
1.7615
1.7602
1.7589
1.7576
1.7563
1.7551
1.7538
1.7525
1.7512
1.75
1.7487
1.7475
1.7462
1.745
1.7437
1.7425
1.7412
1.74
1.7387
1.7375
1.7363
1.735
1.7338
1.7326
1.7314
1.7302
1.7289
1.7277
1.7265
1.7253
1.7241
1.7229
1.7217
1.7205
1.7193
1.7181
1.717
1.7158
1.7146
1.7134
1.7122
1.7111
1.7099
1.7087
1.7076
1.7064
1.7052
1.7041
1.7029
1.7018
1.7006
1.6995
1.6983
1.6972
1.6961
1.6949
1.6938
1.6927
1.6915
1.6904
1.6893
